,p,bx,by,bw,bh,c_div,c_button,c_h1,c_h2,c_p,c_input,element,c_img,c_a
138,1,275,164,28.0,16,,,,,,,a,,1.0
139,1,350,136,28.0,16,,,,,,,a,,1.0
140,1,400,136,28.0,16,,,,,,,a,,1.0
141,1,450,136,42.0,16,,,,,,,a,,1.0
142,1,350,164,28.0,16,,,,,,,a,,1.0
143,1,400,164,28.0,16,,,,,,,a,,1.0
144,1,450,164,42.0,16,,,,,,,a,,1.0
145,1,525,136,28.0,16,,,,,,,a,,1.0
146,1,575,136,28.0,16,,,,,,,a,,1.0
147,1,625,136,28.0,16,,,,,,,a,,1.0
148,1,525,164,28.0,16,,,,,,,a,,1.0
149,1,575,164,28.0,16,,,,,,,a,,1.0
150,1,625,164,28.0,16,,,,,,,a,,1.0
151,1,700,136,28.0,16,,,,,,,a,,1.0
152,1,750,136,28.0,16,,,,,,,a,,1.0
153,1,800,136,28.0,16,,,,,,,a,,1.0
154,1,700,164,28.0,16,,,,,,,a,,1.0
155,1,750,164,28.0,16,,,,,,,a,,1.0
156,1,800,164,28.0,16,,,,,,,a,,1.0
157,1,875,136,28.0,16,,,,,,,a,,1.0
158,1,925,136,42.0,16,,,,,,,a,,1.0
159,1,975,136,28.0,16,,,,,,,a,,1.0
160,1,875,164,28.0,16,,,,,,,a,,1.0
161,1,925,164,42.0,16,,,,,,,a,,1.0
162,1,975,164,28.0,16,,,,,,,a,,1.0
163,1,1050,136,28.0,16,,,,,,,a,,1.0
164,1,1100,136,42.0,16,,,,,,,a,,1.0
165,1,1150,136,28.0,16,,,,,,,a,,1.0
166,1,1050,164,28.0,16,,,,,,,a,,1.0
167,1,1100,164,39.0,16,,,,,,,a,,1.0
168,1,1150,164,28.0,16,,,,,,,a,,1.0
169,1,1018,215,22.0,22,,,,,,,a,,1.0
170,1,10,215,1030.0,100,,,,,,,a,,1.0
171,1,1046,3,144.0,47,,,,,,,a,,1.0
172,1,1046,56,144.0,47,,,,,,,a,,1.0
173,1,1046,109,144.0,47,,,,,,,a,,1.0
174,1,1046,162,144.0,47,,,,,,,a,,1.0
175,1,1046,215,144.0,47,,,,,,,a,,1.0
176,1,1046,268,144.0,47,,,,,,,a,,1.0
177,1,1046,321,144.0,47,,,,,,,a,,1.0
178,1,-950,335,320.0,213,,,,,,,a,,1.0
179,1,-630,335,320.0,213,,,,,,,a,,1.0
180,1,-310,335,320.0,213,,,,,,,a,,1.0
181,1,10,335,320.0,213,,,,,,,a,,1.0
182,1,330,335,320.0,213,,,,,,,a,,1.0
183,1,145,533,6.0,6,,,,,,,a,,1.0
184,1,162,533,6.0,6,,,,,,,a,,1.0
185,1,180,533,15.0,6,,,,,,,a,,1.0
186,1,10,558,155.0,154,,,,,,,a,,1.0
187,1,175,558,155.0,154,,,,,,,a,,1.0
188,1,10,728,155.0,154,,,,,,,a,,1.0
189,1,175,728,155.0,154,,,,,,,a,,1.0
190,1,10,936,320.0,160,,,,,,,a,,1.0
191,1,10,1109,42.0,16,,,,,,,a,,1.0
192,1,74,1109,256.0,16,,,,,,,a,,1.0
193,1,10,1137,42.0,16,,,,,,,a,,1.0
194,1,74,1137,256.0,16,,,,,,,a,,1.0
195,1,10,1165,42.0,16,,,,,,,a,,1.0
196,1,74,1165,256.0,16,,,,,,,a,,1.0
197,1,10,1210,155.0,103,,,,,,,a,,1.0
198,1,175,1210,155.0,103,,,,,,,a,,1.0
199,1,10,1326,42.0,16,,,,,,,a,,1.0
200,1,74,1326,81.0,16,,,,,,,a,,1.0
201,1,167,1326,70.0,16,,,,,,,a,,1.0
202,1,249,1326,56.0,16,,,,,,,a,,1.0
203,1,10,1354,42.0,16,,,,,,,a,,1.0
204,1,74,1354,42.0,16,,,,,,,a,,1.0
205,1,128,1354,42.0,16,,,,,,,a,,1.0
206,1,182,1354,56.0,16,,,,,,,a,,1.0
207,1,250,1354,70.0,16,,,,,,,a,,1.0
208,1,10,1382,42.0,16,,,,,,,a,,1.0
209,1,74,1382,70.0,16,,,,,,,a,,1.0
210,1,156,1382,70.0,16,,,,,,,a,,1.0
211,1,238,1382,56.0,16,,,,,,,a,,1.0
212,1,10,1410,42.0,16,,,,,,,a,,1.0
213,1,74,1410,28.0,16,,,,,,,a,,1.0
214,1,114,1410,56.0,16,,,,,,,a,,1.0
215,1,182,1410,56.0,16,,,,,,,a,,1.0
216,1,10,1438,42.0,16,,,,,,,a,,1.0
217,1,74,1438,56.0,16,,,,,,,a,,1.0
218,1,142,1438,42.0,16,,,,,,,a,,1.0
219,1,196,1438,56.0,16,,,,,,,a,,1.0
220,1,264,1438,42.0,16,,,,,,,a,,1.0
221,1,375,344,304.0,17,,,,,,,a,,1.0
222,1,375,374,290.0,17,,,,,,,a,,1.0
223,1,686,374,64.0,17,,,,,,,a,,1.0
224,1,375,404,336.0,17,,,,,,,a,,1.0
225,1,375,434,304.0,17,,,,,,,a,,1.0
226,1,700,434,80.0,17,,,,,,,a,,1.0
227,1,375,464,315.0,17,,,,,,,a,,1.0
228,1,375,494,288.0,17,,,,,,,a,,1.0
229,1,684,494,144.0,17,,,,,,,a,,1.0
230,1,375,524,335.0,17,,,,,,,a,,1.0
231,1,375,554,237.0,17,,,,,,,a,,1.0
232,1,396,599,369.0,17,,,,,,,a,,1.0
233,1,375,631,324.0,17,,,,,,,a,,1.0
234,1,396,663,379.0,17,,,,,,,a,,1.0
235,1,375,695,400.0,17,,,,,,,a,,1.0
236,1,375,727,347.0,17,,,,,,,a,,1.0
237,1,375,759,336.0,17,,,,,,,a,,1.0
238,1,375,806,324.0,17,,,,,,,a,,1.0
239,1,375,838,386.0,17,,,,,,,a,,1.0
240,1,375,870,379.0,17,,,,,,,a,,1.0
241,1,375,902,276.0,17,,,,,,,a,,1.0
242,1,375,934,416.0,17,,,,,,,a,,1.0
243,1,375,966,355.0,17,,,,,,,a,,1.0
244,1,375,1013,342.0,17,,,,,,,a,,1.0
245,1,396,1045,304.0,17,,,,,,,a,,1.0
246,1,375,1077,341.0,17,,,,,,,a,,1.0
247,1,375,1109,363.0,17,,,,,,,a,,1.0
248,1,375,1141,358.0,17,,,,,,,a,,1.0
249,1,375,1173,399.0,17,,,,,,,a,,1.0
250,1,375,1220,432.0,17,,,,,,,a,,1.0
251,1,375,1252,397.0,17,,,,,,,a,,1.0
252,1,375,1284,412.0,17,,,,,,,a,,1.0
253,1,375,1316,361.0,17,,,,,,,a,,1.0
254,1,375,1348,360.0,17,,,,,,,a,,1.0
255,1,375,1380,332.0,17,,,,,,,a,,1.0
256,1,375,1427,401.0,17,,,,,,,a,,1.0
257,1,891,379,298.0,120,,,,,,,a,,1.0
258,1,891,508,298.0,48,,,,,,,a,,1.0
259,1,891,565,298.0,48,,,,,,,a,,1.0
260,1,891,622,298.0,48,,,,,,,a,,1.0
261,1,891,679,298.0,48,,,,,,,a,,1.0
262,1,891,736,298.0,48,,,,,,,a,,1.0
263,1,1168,797,22.0,22,,,,,,,a,,1.0
264,1,890,797,300.0,250,,,,,,,a,,1.0
265,1,905,1109,90.0,60,,,,,,,a,,1.0
266,1,1005,1111,154.0,36,,,,,,,a,,1.0
267,1,1116,1156,59.0,14,,,,,,,a,,1.0
268,1,932,1190,233.0,38,,,,,,,a,,1.0
269,1,1122,1213,53.0,14,,,,,,,a,,1.0
270,1,932,1246,238.0,38,,,,,,,a,,1.0
271,1,1122,1269,53.0,14,,,,,,,a,,1.0
272,1,932,1302,240.0,38,,,,,,,a,,1.0
273,1,1116,1325,59.0,14,,,,,,,a,,1.0
274,1,932,1358,234.0,38,,,,,,,a,,1.0
275,1,1116,1381,59.0,14,,,,,,,a,,1.0
276,1,932,1414,240.0,38,,,,,,,a,,1.0
277,1,1116,1437,59.0,14,,,,,,,a,,1.0
278,1,563,1481,22.0,22,,,,,,,a,,1.0
279,1,10,1481,575.0,100,,,,,,,a,,1.0
280,1,1168,1481,22.0,22,,,,,,,a,,1.0
281,1,615,1481,575.0,100,,,,,,,a,,1.0
282,1,30,1625,52.0,30,,,,,,,a,,1.0
283,1,122,1625,52.0,30,,,,,,,a,,1.0
284,1,214,1635,56.0,20,,,,,,,a,,1.0
285,1,282,1635,56.0,20,,,,,,,a,,1.0
286,1,350,1635,42.0,20,,,,,,,a,,1.0
287,1,404,1635,42.0,20,,,,,,,a,,1.0
288,1,458,1635,42.0,20,,,,,,,a,,1.0
289,1,512,1635,110.0,20,,,,,,,a,,1.0
290,1,10,1675,320.0,241,,,,,,,a,,1.0
291,1,10,1933,155.0,154,,,,,,,a,,1.0
292,1,175,1933,155.0,154,,,,,,,a,,1.0
293,1,375,1676,396.0,17,,,,,,,a,,1.0
294,1,375,1708,336.0,17,,,,,,,a,,1.0
295,1,375,1740,356.0,17,,,,,,,a,,1.0
296,1,375,1772,352.0,17,,,,,,,a,,1.0
297,1,375,1804,379.0,17,,,,,,,a,,1.0
298,1,375,1836,362.0,17,,,,,,,a,,1.0
299,1,375,1883,383.0,17,,,,,,,a,,1.0
300,1,375,1915,345.0,17,,,,,,,a,,1.0
301,1,375,1947,377.0,17,,,,,,,a,,1.0
302,1,375,1979,432.0,17,,,,,,,a,,1.0
303,1,375,2011,388.0,17,,,,,,,a,,1.0
304,1,420,2043,208.0,17,,,,,,,a,,1.0
305,1,642,2043,208.0,17,,,,,,,a,,1.0
306,1,916,1638,64.0,17,,,,,,,a,,1.0
307,1,365,1673,130.0,111,,,,,,,a,,1.0
308,1,505,1673,130.0,111,,,,,,,a,,1.0
309,1,635,1673,130.0,111,,,,,,,a,,1.0
310,1,775,1673,130.0,111,,,,,,,a,,1.0
311,1,905,1673,130.0,111,,,,,,,a,,1.0
312,1,1045,1673,130.0,111,,,,,,,a,,1.0
313,1,1175,1673,130.0,111,,,,,,,a,,1.0
314,1,1315,1673,130.0,111,,,,,,,a,,1.0
315,1,30,2133,52.0,30,,,,,,,a,,1.0
316,1,122,2133,104.0,30,,,,,,,a,,1.0
317,1,266,2143,28.0,20,,,,,,,a,,1.0
318,1,306,2143,56.0,20,,,,,,,a,,1.0
319,1,374,2143,43.0,20,,,,,,,a,,1.0
320,1,429,2143,43.0,20,,,,,,,a,,1.0
321,1,484,2143,42.0,20,,,,,,,a,,1.0
322,1,538,2143,42.0,20,,,,,,,a,,1.0
323,1,592,2143,42.0,20,,,,,,,a,,1.0
324,1,646,2143,42.0,20,,,,,,,a,,1.0
325,1,700,2143,110.0,20,,,,,,,a,,1.0
326,1,10,2183,320.0,241,,,,,,,a,,1.0
327,1,10,2441,155.0,154,,,,,,,a,,1.0
328,1,175,2441,155.0,154,,,,,,,a,,1.0
329,1,375,2184,464.0,17,,,,,,,a,,1.0
330,1,375,2216,196.0,17,,,,,,,a,,1.0
331,1,580,2216,176.0,17,,,,,,,a,,1.0
332,1,375,2248,207.0,17,,,,,,,a,,1.0
333,1,591,2248,192.0,17,,,,,,,a,,1.0
334,1,375,2280,370.0,17,,,,,,,a,,1.0
335,1,375,2312,378.0,17,,,,,,,a,,1.0
336,1,375,2344,387.0,17,,,,,,,a,,1.0
337,1,375,2391,470.0,17,,,,,,,a,,1.0
338,1,375,2423,176.0,17,,,,,,,a,,1.0
339,1,559,2423,174.0,17,,,,,,,a,,1.0
340,1,741,2423,96.0,17,,,,,,,a,,1.0
341,1,375,2455,148.0,17,,,,,,,a,,1.0
342,1,532,2455,165.0,17,,,,,,,a,,1.0
343,1,705,2455,128.0,17,,,,,,,a,,1.0
344,1,375,2487,402.0,17,,,,,,,a,,1.0
345,1,375,2519,388.0,17,,,,,,,a,,1.0
346,1,420,2551,201.0,17,,,,,,,a,,1.0
347,1,635,2551,194.0,17,,,,,,,a,,1.0
348,1,30,2761,52.0,30,,,,,,,a,,1.0
349,1,122,2761,52.0,30,,,,,,,a,,1.0
350,1,214,2761,52.0,30,,,,,,,a,,1.0
351,1,306,2761,52.0,30,,,,,,,a,,1.0
352,1,398,2771,28.0,20,,,,,,,a,,1.0
353,1,438,2771,70.0,20,,,,,,,a,,1.0
354,1,520,2771,110.0,20,,,,,,,a,,1.0
355,1,10,2811,320.0,241,,,,,,,a,,1.0
356,1,10,3069,155.0,154,,,,,,,a,,1.0
357,1,175,3069,155.0,154,,,,,,,a,,1.0
358,1,375,2812,436.0,17,,,,,,,a,,1.0
359,1,375,2844,401.0,17,,,,,,,a,,1.0
360,1,375,2876,272.0,17,,,,,,,a,,1.0
361,1,375,2908,399.0,17,,,,,,,a,,1.0
362,1,375,2940,330.0,17,,,,,,,a,,1.0
363,1,375,2972,299.0,17,,,,,,,a,,1.0
364,1,375,3019,468.0,17,,,,,,,a,,1.0
365,1,375,3051,208.0,17,,,,,,,a,,1.0
366,1,375,3083,427.0,17,,,,,,,a,,1.0
367,1,375,3115,363.0,17,,,,,,,a,,1.0
368,1,375,3147,428.0,17,,,,,,,a,,1.0
369,1,420,3179,208.0,17,,,,,,,a,,1.0
370,1,642,3179,178.0,17,,,,,,,a,,1.0
371,1,922,2764,56.0,16,,,,,,,a,,1.0
372,1,1010,2764,56.0,16,,,,,,,a,,1.0
373,1,1100,2764,56.0,16,,,,,,,a,,1.0
374,1,905,2938,234.0,14,,,,,,,a,,1.0
375,1,30,3269,52.0,30,,,,,,,a,,1.0
376,1,122,3269,52.0,30,,,,,,,a,,1.0
377,1,214,3269,52.0,30,,,,,,,a,,1.0
378,1,306,3269,78.0,30,,,,,,,a,,1.0
379,1,424,3279,42.0,20,,,,,,,a,,1.0
380,1,478,3279,70.0,20,,,,,,,a,,1.0
381,1,560,3279,42.0,20,,,,,,,a,,1.0
382,1,614,3279,56.0,20,,,,,,,a,,1.0
383,1,682,3279,110.0,20,,,,,,,a,,1.0
384,1,10,3319,320.0,241,,,,,,,a,,1.0
385,1,10,3577,155.0,154,,,,,,,a,,1.0
386,1,175,3577,155.0,154,,,,,,,a,,1.0
387,1,375,3320,412.0,17,,,,,,,a,,1.0
388,1,375,3352,217.0,17,,,,,,,a,,1.0
389,1,600,3352,161.0,17,,,,,,,a,,1.0
390,1,375,3384,210.0,17,,,,,,,a,,1.0
391,1,593,3384,221.0,17,,,,,,,a,,1.0
392,1,375,3416,149.0,17,,,,,,,a,,1.0
393,1,533,3416,277.0,17,,,,,,,a,,1.0
394,1,375,3448,248.0,17,,,,,,,a,,1.0
395,1,632,3448,112.0,17,,,,,,,a,,1.0
396,1,375,3480,217.0,17,,,,,,,a,,1.0
397,1,600,3480,216.0,17,,,,,,,a,,1.0
398,1,375,3527,437.0,17,,,,,,,a,,1.0
399,1,375,3559,260.0,17,,,,,,,a,,1.0
400,1,644,3559,160.0,17,,,,,,,a,,1.0
401,1,375,3591,384.0,17,,,,,,,a,,1.0
402,1,420,3623,210.0,17,,,,,,,a,,1.0
403,1,644,3623,192.0,17,,,,,,,a,,1.0
404,1,1122,3319,53.0,32,,,,,,,a,,1.0
405,1,905,3369,73.328125,48,,,,,,,a,,1.0
406,1,978,3369,73.328125,48,,,,,,,a,,1.0
407,1,1052,3369,73.328125,48,,,,,,,a,,1.0
408,1,1125,3369,50.0,48,,,,,,,a,,1.0
409,1,905,3425,73.328125,48,,,,,,,a,,1.0
410,1,978,3425,73.328125,48,,,,,,,a,,1.0
411,1,1052,3425,73.328125,48,,,,,,,a,,1.0
412,1,1125,3425,50.0,48,,,,,,,a,,1.0
413,1,906,3494,58.0,22,,,,,,,a,,1.0
414,1,976,3494,58.0,22,,,,,,,a,,1.0
415,1,1046,3494,58.0,22,,,,,,,a,,1.0
416,1,1116,3494,58.0,22,,,,,,,a,,1.0
417,1,906,3528,58.0,22,,,,,,,a,,1.0
418,1,976,3528,58.0,22,,,,,,,a,,1.0
419,1,1046,3528,58.0,22,,,,,,,a,,1.0
420,1,1116,3528,58.0,22,,,,,,,a,,1.0
421,1,905,3605,53.0,14,,,,,,,a,,1.0
422,1,995,3605,60.0,14,,,,,,,a,,1.0
423,1,1085,3605,48.0,14,,,,,,,a,,1.0
424,1,905,3638,45.0,14,,,,,,,a,,1.0
425,1,995,3638,60.0,14,,,,,,,a,,1.0
426,1,1085,3638,48.0,14,,,,,,,a,,1.0
427,1,905,3671,47.0,14,,,,,,,a,,1.0
428,1,995,3671,44.0,14,,,,,,,a,,1.0
429,1,1085,3671,48.0,14,,,,,,,a,,1.0
430,1,905,3704,48.0,14,,,,,,,a,,1.0
431,1,995,3704,48.0,14,,,,,,,a,,1.0
432,1,1085,3704,43.0,14,,,,,,,a,,1.0
433,1,30,3897,52.0,30,,,,,,,a,,1.0
434,1,122,3897,78.0,30,,,,,,,a,,1.0
435,1,240,3897,52.0,30,,,,,,,a,,1.0
436,1,332,3907,28.0,20,,,,,,,a,,1.0
437,1,372,3907,70.0,20,,,,,,,a,,1.0
438,1,454,3907,56.0,20,,,,,,,a,,1.0
439,1,522,3907,42.0,20,,,,,,,a,,1.0
440,1,576,3907,42.0,20,,,,,,,a,,1.0
441,1,630,3907,70.0,20,,,,,,,a,,1.0
442,1,712,3907,110.0,20,,,,,,,a,,1.0
443,1,10,3947,320.0,241,,,,,,,a,,1.0
444,1,10,4205,155.0,154,,,,,,,a,,1.0
445,1,175,4205,155.0,154,,,,,,,a,,1.0
446,1,375,3948,459.0,17,,,,,,,a,,1.0
447,1,375,3980,393.0,17,,,,,,,a,,1.0
448,1,375,4012,422.0,17,,,,,,,a,,1.0
449,1,375,4044,426.0,17,,,,,,,a,,1.0
450,1,375,4076,420.0,17,,,,,,,a,,1.0
451,1,375,4108,461.0,17,,,,,,,a,,1.0
452,1,375,4155,462.0,17,,,,,,,a,,1.0
453,1,375,4187,461.0,17,,,,,,,a,,1.0
454,1,375,4219,457.0,17,,,,,,,a,,1.0
455,1,375,4251,468.0,17,,,,,,,a,,1.0
456,1,375,4283,402.0,17,,,,,,,a,,1.0
457,1,420,4315,208.0,17,,,,,,,a,,1.0
458,1,642,4315,196.0,17,,,,,,,a,,1.0
459,1,905,3940,130.0,86,,,,,,,a,,1.0
460,1,905,4026,130.0,25,,,,,,,a,,1.0
461,1,1045,3940,130.0,86,,,,,,,a,,1.0
462,1,1045,4026,130.0,25,,,,,,,a,,1.0
463,1,905,4063,130.0,86,,,,,,,a,,1.0
464,1,905,4149,130.0,25,,,,,,,a,,1.0
465,1,1045,4063,130.0,86,,,,,,,a,,1.0
466,1,1045,4149,130.0,25,,,,,,,a,,1.0
467,1,907,4223,34.0,34,,,,,,,a,,1.0
468,1,952,4223,85.0,14,,,,,,,a,,1.0
469,1,952,4242,85.0,12,,,,,,,a,,1.0
470,1,1047,4223,34.0,34,,,,,,,a,,1.0
471,1,1092,4223,85.0,14,,,,,,,a,,1.0
472,1,1092,4242,85.0,12,,,,,,,a,,1.0
473,1,907,4272,34.0,34,,,,,,,a,,1.0
474,1,952,4272,85.0,14,,,,,,,a,,1.0
475,1,952,4291,85.0,12,,,,,,,a,,1.0
476,1,1047,4272,34.0,34,,,,,,,a,,1.0
477,1,1092,4272,85.0,14,,,,,,,a,,1.0
478,1,1092,4291,85.0,12,,,,,,,a,,1.0
479,1,1122,4319,53.0,32,,,,,,,a,,1.0
480,1,30,4405,52.0,30,,,,,,,a,,1.0
481,1,122,4415,42.0,20,,,,,,,a,,1.0
482,1,176,4415,42.0,20,,,,,,,a,,1.0
483,1,230,4415,70.0,20,,,,,,,a,,1.0
484,1,312,4415,70.0,20,,,,,,,a,,1.0
485,1,394,4415,70.0,20,,,,,,,a,,1.0
486,1,476,4415,42.0,20,,,,,,,a,,1.0
487,1,530,4415,42.0,20,,,,,,,a,,1.0
488,1,584,4415,110.0,20,,,,,,,a,,1.0
489,1,10,4455,320.0,241,,,,,,,a,,1.0
490,1,10,4713,155.0,154,,,,,,,a,,1.0
491,1,175,4713,155.0,154,,,,,,,a,,1.0
492,1,375,4456,403.0,17,,,,,,,a,,1.0
493,1,375,4488,251.0,17,,,,,,,a,,1.0
494,1,375,4520,480.0,17,,,,,,,a,,1.0
495,1,375,4552,399.0,17,,,,,,,a,,1.0
496,1,375,4584,273.0,17,,,,,,,a,,1.0
